"lon","lat","annual_mean_temp","annual_pp"
-79.32868835,56.41831175,-5.1,0.54
-79.32868835,56.50164945,-5.1,0.533
-79.32868835,56.58498715,-5.1,0.528
-79.32868835,56.66832485,-5.1,0.523
-79.32868835,62.00193765,-8.4,0.346
-79.32868835,62.08527535,-8.5,0.345
-79.32868835,62.16861305,-8.6,0.344
-79.32868835,62.25195075,-8.6,0.342
-79.24535065,45.00104685,5.1,1.002
-79.24535065,45.08438455,4.9,1.015
-79.24535065,45.16772225,4.8,1.022
-79.24535065,45.25105995,4.8,1.02
-79.24535065,45.33439765,4.7,1.023
-79.24535065,45.41773535,4.4,1.029
-79.24535065,45.50107305,4.3,1.026
-79.24535065,45.58441075,4.1,1.021
-79.24535065,45.66774845,3.9,1.019
-79.24535065,45.75108615,3.7,1.016
-79.24535065,45.83442385,3.8,0.999
-79.24535065,45.91776155,3.7,0.99
-79.24535065,46.00109925,3.9,0.971
-79.24535065,46.08443695,4.2,0.943
-79.24535065,46.16777465,4.3,0.928
-79.24535065,46.25111235,4.2,0.922
-79.24535065,46.33445005,4,0.925
-79.24535065,46.41778775,3.6,0.938
-79.24535065,46.50112545,3.5,0.931
-79.24535065,46.58446315,3.5,0.923
-79.24535065,46.66780085,3.4,0.922
-79.24535065,46.75113855,3.5,0.908
-79.24535065,46.83447625,3.6,0.894
-79.24535065,46.91781395,3.3,0.895
-79.24535065,47.00115165,3.2,0.89
-79.24535065,47.08448935,3,0.887
-79.24535065,47.16782705,2.8,0.883
-79.24535065,47.25116475,2.8,0.873
-79.24535065,47.33450245,2.9,0.861
-79.24535065,47.41784015,2.7,0.861
-79.24535065,47.50117785,2.6,0.855
-79.24535065,47.58451555,2.5,0.852
-79.24535065,47.66785325,2.4,0.852
-79.24535065,47.75119095,2.2,0.85
-79.24535065,47.83452865,2.1,0.848
-79.24535065,47.91786635,2,0.849
-79.24535065,48.00120405,1.9,0.849
-79.24535065,48.08454175,1.7,0.851
-79.24535065,48.16787945,1.4,0.859
-79.24535065,48.25121715,1.4,0.858
-79.24535065,48.33455485,1.3,0.859
-79.24535065,48.41789255,1.4,0.851
-79.24535065,48.50123025,1.2,0.857
-79.24535065,48.58456795,1.1,0.852
-79.24535065,48.66790565,1,0.85
-79.24535065,48.75124335,0.9,0.849
-79.24535065,48.83458105,0.8,0.849
-79.24535065,48.91791875,0.6,0.853
-79.24535065,49.00125645,0.5,0.85
-79.24535065,49.08459415,0.5,0.846
-79.24535065,49.16793185,0.4,0.844
-79.24535065,49.25126955,0.2,0.845
-79.24535065,49.33460725,0.2,0.842
-79.24535065,49.41794495,0.1,0.837
-79.24535065,49.50128265,0.1,0.832
-79.24535065,49.58462035,0.1,0.826
-79.24535065,49.66795805,0,0.821
-79.24535065,49.75129575,0,0.817
-79.24535065,49.83463345,0,0.812
-79.24535065,49.91797115,0,0.81
-79.24535065,50.00130885,-0.2,0.811
-79.24535065,50.08464655,-0.2,0.806
-79.24535065,50.16798425,-0.4,0.808
-79.24535065,50.25132195,-0.3,0.799
-79.24535065,50.33465965,-0.3,0.79
-79.24535065,50.41799735,-0.2,0.779
-79.24535065,50.50133505,-0.1,0.768
-79.24535065,50.58467275,0,0.759
-79.24535065,50.66801045,0,0.756
-79.24535065,50.75134815,-0.2,0.757
-79.24535065,50.83468585,-0.3,0.756
-79.24535065,50.91802355,-0.3,0.748
-79.24535065,51.00136125,-0.2,0.74
-79.24535065,51.08469895,-0.2,0.734
-79.24535065,51.16803665,-0.3,0.731
-79.24535065,51.25137435,-0.3,0.728
-79.24535065,51.33471205,-0.4,0.726
-79.24535065,51.41804975,-0.6,0.726
-79.24535065,51.50138745,-0.6,0.719
-79.24535065,51.58472515,-0.6,0.715
-79.24535065,51.75140055,-0.8,0.708
-79.24535065,51.91807595,-0.9,0.702
-79.24535065,52.00141365,-1,0.698
-79.24535065,52.50143985,-1.5,0.677
-79.24535065,52.66811525,-1.6,0.67
-79.24535065,52.75145295,-1.7,0.666
-79.24535065,53.50149225,-2.4,0.639
-79.24535065,53.75150535,-2.6,0.63
-79.24535065,54.00151845,-2.8,0.623
-79.24535065,54.08485615,-2.9,0.621
-79.24535065,54.16819385,-3,0.62
-79.24535065,54.25153155,-3.1,0.619
-79.24535065,54.33486925,-3.2,0.616
-79.24535065,54.41820695,-3.2,0.614
-79.24535065,54.50154465,-3.3,0.612
-79.24535065,54.58488235,-3.4,0.61
-79.24535065,54.66822005,-3.6,0.612
-79.24535065,54.75155775,-3.7,0.61
-79.24535065,54.83489545,-3.6,0.602
-79.24535065,54.91823315,-3.6,0.598
-79.24535065,55.66827245,-4.3,0.572
-79.24535065,55.75161015,-4.4,0.567
-79.24535065,55.83494785,-4.4,0.564
-79.24535065,55.91828555,-4.5,0.561
-79.24535065,56.00162325,-4.6,0.557
-79.24535065,56.08496095,-4.7,0.554
-79.24535065,56.16829865,-4.8,0.55
-79.24535065,56.25163635,-4.8,0.546
-79.24535065,56.33497405,-4.9,0.543
-79.24535065,56.41831175,-5.1,0.54
-79.24535065,56.50164945,-5,0.533
-79.24535065,56.58498715,-5.2,0.531
-79.24535065,56.66832485,-5.1,0.525
-79.16201295,45.00104685,5.1,0.996
-79.16201295,45.08438455,4.9,1.011
-79.16201295,45.16772225,4.7,1.02
-79.16201295,45.25105995,4.6,1.024
-79.16201295,45.33439765,4.6,1.019
-79.16201295,45.41773535,4.3,1.026
-79.16201295,45.50107305,4.1,1.028
-79.16201295,45.58441075,4,1.021
-79.16201295,45.66774845,3.7,1.018
-79.16201295,45.75108615,3.5,1.016
-79.16201295,45.83442385,3.7,0.997
-79.16201295,45.91776155,3.7,0.985
-79.16201295,46.00109925,3.8,0.971
-79.16201295,46.08443695,3.9,0.954
-79.16201295,46.16777465,4,0.938
-79.16201295,46.25111235,4.3,0.918
-79.16201295,46.33445005,3.8,0.931
-79.16201295,46.41778775,3.6,0.937
-79.16201295,46.50112545,3.6,0.926
-79.16201295,46.58446315,3.7,0.919
-79.16201295,46.66780085,3.6,0.913
-79.16201295,46.75113855,3.6,0.906
-79.16201295,46.83447625,3.4,0.903
-79.16201295,46.91781395,3.3,0.899
-79.16201295,47.00115165,3.2,0.893
-79.16201295,47.08448935,3,0.89
-79.16201295,47.16782705,2.8,0.888
-79.16201295,47.25116475,2.7,0.883
-79.16201295,47.33450245,2.7,0.874
-79.16201295,47.41784015,2.6,0.868
-79.16201295,47.50117785,2.6,0.859
-79.16201295,47.58451555,2.4,0.86
-79.16201295,47.66785325,2.3,0.861
-79.16201295,47.75119095,2.2,0.858
-79.16201295,47.83452865,2,0.857
-79.16201295,47.91786635,2,0.852
-79.16201295,48.00120405,1.9,0.851
-79.16201295,48.08454175,1.8,0.851
-79.16201295,48.16787945,1.6,0.855
-79.16201295,48.25121715,1.4,0.861
-79.16201295,48.33455485,1.2,0.866
-79.16201295,48.41789255,1.3,0.858
-79.16201295,48.50123025,1.1,0.864
-79.16201295,48.58456795,1.1,0.854
-79.16201295,48.66790565,1,0.856
-79.16201295,48.75124335,0.9,0.853
-79.16201295,48.83458105,0.8,0.853
-79.16201295,48.91791875,0.6,0.855
-79.16201295,49.00125645,0.5,0.852
-79.16201295,49.08459415,0.4,0.851
-79.16201295,49.16793185,0.2,0.853
-79.16201295,49.25126955,0.2,0.849
-79.16201295,49.33460725,0.2,0.839
-79.16201295,49.41794495,0.2,0.837
-79.16201295,49.50128265,0.1,0.833
-79.16201295,49.58462035,0.1,0.828
-79.16201295,49.66795805,0,0.823
-79.16201295,49.75129575,0,0.817
-79.16201295,49.83463345,0,0.813
-79.16201295,49.91797115,0,0.811
-79.16201295,50.00130885,-0.1,0.809
-79.16201295,50.08464655,-0.2,0.806
-79.16201295,50.16798425,-0.3,0.806
-79.16201295,50.25132195,-0.3,0.799
-79.16201295,50.33465965,-0.3,0.79
-79.16201295,50.41799735,-0.1,0.778
-79.16201295,50.50133505,0,0.766
-79.16201295,50.58467275,0,0.763
-79.16201295,50.66801045,-0.1,0.76
-79.16201295,50.75134815,-0.2,0.76
-79.16201295,50.83468585,-0.3,0.757
-79.16201295,50.91802355,-0.3,0.749
-79.16201295,51.00136125,-0.2,0.74
-79.16201295,51.08469895,-0.2,0.736
-79.16201295,51.16803665,-0.3,0.732
-79.16201295,51.25137435,-0.4,0.73
-79.16201295,51.33471205,-0.5,0.728
-79.16201295,51.41804975,-0.6,0.726
-79.16201295,51.50138745,-0.6,0.72
-79.16201295,51.66806285,-0.7,0.713
-79.16201295,51.75140055,-0.8,0.709
-79.16201295,52.08475135,-1.1,0.696
-79.16201295,52.50143985,-1.5,0.679
-79.16201295,52.66811525,-1.6,0.671
-79.16201295,52.75145295,-1.7,0.669
-79.16201295,53.41815455,-2.3,0.642
-79.16201295,53.50149225,-2.4,0.639
-79.16201295,53.58482995,-2.4,0.636
-79.16201295,53.66816765,-2.5,0.634
-79.16201295,53.75150535,-2.6,0.631
-79.16201295,53.83484305,-2.7,0.629
-79.16201295,53.91818075,-2.8,0.626
-79.16201295,54.00151845,-2.8,0.624
-79.16201295,54.08485615,-2.9,0.622
-79.16201295,54.16819385,-3,0.622
-79.16201295,54.25153155,-3.1,0.62
-79.16201295,54.33486925,-3.2,0.618
-79.16201295,54.41820695,-3.2,0.615
-79.16201295,54.50154465,-3.4,0.614
-79.16201295,54.58488235,-3.5,0.613
-79.16201295,54.66822005,-3.6,0.613
-79.16201295,54.75155775,-3.7,0.612
-79.16201295,54.83489545,-3.6,0.605
-79.16201295,54.91823315,-3.7,0.602
-79.16201295,55.66827245,-4.3,0.573
-79.16201295,55.75161015,-4.3,0.569
-79.16201295,55.83494785,-4.4,0.565
-79.16201295,55.91828555,-4.6,0.563
-79.16201295,56.00162325,-4.6,0.558
-79.16201295,56.08496095,-4.7,0.555
-79.16201295,56.16829865,-4.9,0.554
-79.16201295,56.25163635,-5,0.551
-79.16201295,56.33497405,-4.9,0.544
-79.16201295,56.41831175,-5.1,0.542
-79.16201295,56.50164945,-5,0.533
-79.16201295,56.58498715,-5.1,0.529
-79.07867525,45.00104685,5,0.993
-79.07867525,45.08438455,4.8,1.007
-79.07867525,45.16772225,4.7,1.011
-79.07867525,45.25105995,4.7,1.01
-79.07867525,45.33439765,4.4,1.02
-79.07867525,45.41773535,4.3,1.018
-79.07867525,45.50107305,3.9,1.023
-79.07867525,45.58441075,3.6,1.026
-79.07867525,45.66774845,3.6,1.015
-79.07867525,45.75108615,3.6,1.007
-79.07867525,45.83442385,3.7,0.992
-79.07867525,45.91776155,3.7,0.978
-79.07867525,46.00109925,3.8,0.964
-79.07867525,46.08443695,3.7,0.958
-79.07867525,46.16777465,4,0.938
-79.07867525,46.25111235,4.2,0.918
-79.07867525,46.33445005,3.6,0.939
-79.07867525,46.41778775,3.6,0.932
-79.07867525,46.50112545,3.7,0.924
-79.07867525,46.58446315,3.9,0.905
-79.07867525,46.66780085,3.6,0.912
-79.07867525,46.75113855,3.5,0.911
-79.07867525,46.83447625,3.4,0.907
-79.07867525,46.91781395,3.3,0.902
-79.07867525,47.00115165,3.1,0.898
-79.07867525,47.08448935,3.1,0.89
-79.07867525,47.16782705,2.8,0.892
-79.07867525,47.25116475,2.7,0.887
-79.07867525,47.33450245,2.7,0.878
-79.07867525,47.41784015,2.6,0.874
-79.07867525,47.50117785,2.5,0.869
-79.07867525,47.58451555,2.4,0.869
-79.07867525,47.66785325,2.1,0.872
-79.07867525,47.75119095,2.2,0.863
-79.07867525,47.83452865,1.9,0.866
-79.07867525,47.91786635,1.8,0.863
-79.07867525,48.00120405,1.7,0.862
-79.07867525,48.08454175,1.7,0.859
-79.07867525,48.16787945,1.6,0.857
-79.07867525,48.25121715,1.4,0.863
-79.07867525,48.33455485,1.2,0.866
-79.07867525,48.41789255,1.2,0.863
-79.07867525,48.50123025,0.9,0.871
-79.07867525,48.58456795,1.1,0.86
-79.07867525,48.66790565,1,0.858
-79.07867525,48.75124335,0.9,0.857
-79.07867525,48.83458105,0.7,0.857
-79.07867525,48.91791875,0.6,0.858
-79.07867525,49.00125645,0.5,0.855
-79.07867525,49.08459415,0.3,0.859
-79.07867525,49.16793185,0.1,0.863
-79.07867525,49.25126955,0.2,0.849
-79.07867525,49.33460725,0.3,0.838
-79.07867525,49.41794495,0.2,0.836
-79.07867525,49.50128265,0.1,0.834
-79.07867525,49.58462035,0.1,0.829
-79.07867525,49.66795805,0,0.824
-79.07867525,49.75129575,0,0.818
-79.07867525,49.83463345,0,0.814
-79.07867525,49.91797115,0,0.812
-79.07867525,50.00130885,-0.1,0.809
-79.07867525,50.08464655,-0.2,0.809
-79.07867525,50.16798425,-0.3,0.805
-79.07867525,50.25132195,-0.3,0.798
-79.07867525,50.33465965,-0.2,0.789
-79.07867525,50.41799735,-0.1,0.779
-79.07867525,50.50133505,0,0.77
-79.07867525,50.58467275,-0.1,0.767
-79.07867525,50.66801045,-0.2,0.765
-79.07867525,50.75134815,-0.3,0.762
-79.07867525,50.83468585,-0.3,0.757
-79.07867525,50.91802355,-0.3,0.75
-79.07867525,51.00136125,-0.3,0.745
-79.07867525,51.08469895,-0.3,0.738
-79.07867525,51.16803665,-0.3,0.733
-79.07867525,51.25137435,-0.3,0.729
-79.07867525,51.33471205,-0.4,0.727
-79.07867525,51.41804975,-0.5,0.725
-79.07867525,51.50138745,-0.5,0.72
-79.07867525,51.58472515,-0.6,0.717
-79.07867525,51.66806285,-0.7,0.714
-79.07867525,51.75140055,-0.9,0.714
-79.07867525,51.83473825,-0.8,0.707
-79.07867525,52.08475135,-1.1,0.698
-79.07867525,52.25142675,-1.7,0.705
-79.07867525,52.83479065,-1.8,0.667
-79.07867525,52.91812835,-1.8,0.662
-79.07867525,53.00146605,-1.9,0.658
-79.07867525,53.25147915,-2.1,0.649
-79.07867525,53.33481685,-2.2,0.646
-79.07867525,53.41815455,-2.3,0.644
-79.07867525,53.50149225,-2.4,0.64
-79.07867525,53.58482995,-2.4,0.638
-79.07867525,53.66816765,-2.5,0.635
-79.07867525,53.75150535,-2.6,0.632
-79.07867525,53.83484305,-2.7,0.63
-79.07867525,53.91818075,-2.7,0.627
-79.07867525,54.00151845,-2.8,0.626
-79.07867525,54.08485615,-2.9,0.624
-79.07867525,54.16819385,-3,0.624
-79.07867525,54.25153155,-3.2,0.624
-79.07867525,54.33486925,-3.2,0.62
-79.07867525,54.41820695,-3.2,0.617
-79.07867525,54.50154465,-3.4,0.617
-79.07867525,54.58488235,-3.5,0.615
-79.07867525,54.66822005,-3.6,0.615
-79.07867525,54.75155775,-3.8,0.615
-79.07867525,54.83489545,-3.6,0.605
-79.07867525,54.91823315,-3.6,0.602
-79.07867525,55.75161015,-4.3,0.57
-79.07867525,55.83494785,-4.5,0.568
-79.07867525,55.91828555,-4.6,0.565
-79.07867525,56.00162325,-4.6,0.559
-79.07867525,56.08496095,-4.7,0.556
-79.07867525,56.16829865,-4.7,0.55
-79.07867525,56.25163635,-4.8,0.547
-79.07867525,56.33497405,-5.1,0.55
-79.07867525,56.41831175,-5,0.541
-79.07867525,57.41836415,-5.6,0.487
-78.99533755,45.00104685,4.9,0.99
-78.99533755,45.08438455,4.8,1.001
-78.99533755,45.16772225,4.6,1.009
-78.99533755,45.25105995,4.6,1.008
-78.99533755,45.33439765,4.3,1.018
-78.99533755,45.41773535,4.1,1.019
-78.99533755,45.50107305,3.8,1.021
-78.99533755,45.58441075,3.6,1.018
-78.99533755,45.66774845,3.6,1.009
-78.99533755,45.75108615,3.6,0.996
-78.99533755,45.83442385,3.6,0.986
-78.99533755,45.91776155,3.7,0.974
-78.99533755,46.00109925,3.9,0.955
-78.99533755,46.08443695,3.9,0.944
-78.99533755,46.16777465,4.1,0.927
-78.99533755,46.25111235,4.2,0.916
-78.99533755,46.33445005,3.7,0.933
-78.99533755,46.41778775,3.7,0.928
-78.99533755,46.50112545,3.8,0.915
-78.99533755,46.58446315,3.7,0.916
-78.99533755,46.66780085,3.6,0.914
-78.99533755,46.75113855,3.5,0.911
-78.99533755,46.83447625,3.3,0.909
-78.99533755,46.91781395,3.2,0.907
-78.99533755,47.00115165,3,0.904
-78.99533755,47.08448935,2.9,0.899
-78.99533755,47.16782705,2.8,0.898
-78.99533755,47.25116475,2.7,0.893
-78.99533755,47.33450245,2.6,0.888
-78.99533755,47.41784015,2.5,0.883
-78.99533755,47.50117785,2.6,0.872
-78.99533755,47.58451555,2.4,0.872
-78.99533755,47.66785325,2.2,0.874
-78.99533755,47.75119095,2.2,0.866
-78.99533755,47.83452865,1.8,0.873
-78.99533755,47.91786635,1.8,0.868
-78.99533755,48.00120405,1.7,0.865
-78.99533755,48.08454175,1.7,0.863
-78.99533755,48.16787945,1.6,0.861
-78.99533755,48.25121715,1.5,0.862
-78.99533755,48.33455485,1.3,0.865
-78.99533755,48.41789255,1.2,0.864
-78.99533755,48.50123025,0.9,0.874
-78.99533755,48.58456795,0.9,0.867
-78.99533755,48.66790565,0.9,0.861
-78.99533755,48.75124335,0.9,0.858
-78.99533755,48.83458105,0.7,0.861
-78.99533755,48.91791875,0.5,0.861
-78.99533755,49.00125645,0.5,0.858
-78.99533755,49.08459415,0.3,0.861
-78.99533755,49.16793185,0,0.87
-78.99533755,49.25126955,0.2,0.852
-78.99533755,49.33460725,0.3,0.839
-78.99533755,49.41794495,0.2,0.836
-78.99533755,49.50128265,0.2,0.834
-78.99533755,49.58462035,0.1,0.83
-78.99533755,49.66795805,0.1,0.824
-78.99533755,49.75129575,0,0.821
-78.99533755,49.83463345,0,0.818
-78.99533755,49.91797115,0,0.813
-78.99533755,50.00130885,-0.1,0.809
-78.99533755,50.08464655,-0.2,0.808
-78.99533755,50.16798425,-0.2,0.804
-78.99533755,50.25132195,-0.2,0.799
-78.99533755,50.33465965,-0.2,0.793
-78.99533755,50.41799735,-0.1,0.782
-78.99533755,50.50133505,-0.1,0.776
-78.99533755,50.58467275,-0.2,0.772
-78.99533755,50.66801045,-0.2,0.767
-78.99533755,50.75134815,-0.3,0.763
-78.99533755,50.83468585,-0.3,0.758
-78.99533755,50.91802355,-0.3,0.752
-78.99533755,51.00136125,-0.5,0.755
-78.99533755,51.08469895,-0.3,0.742
-78.99533755,51.16803665,-0.3,0.733
-78.99533755,51.25137435,-0.3,0.729
-78.99533755,51.33471205,-0.4,0.726
-78.99533755,51.41804975,-0.5,0.724
-78.99533755,51.58472515,-0.6,0.719
-78.99533755,51.66806285,-0.8,0.717
-78.99533755,51.75140055,-0.9,0.717
-78.99533755,51.83473825,-0.8,0.707
-78.99533755,52.00141365,-1,0.702
-78.99533755,52.08475135,-1.2,0.701
-78.99533755,52.83479065,-1.8,0.669
-78.99533755,52.91812835,-1.8,0.663
-78.99533755,53.00146605,-1.9,0.659
-78.99533755,53.08480375,-2,0.656
-78.99533755,53.16814145,-2.1,0.653
-78.99533755,53.25147915,-2.1,0.65
-78.99533755,53.33481685,-2.2,0.647
-78.99533755,53.41815455,-2.3,0.645
-78.99533755,53.50149225,-2.3,0.642
-78.99533755,53.58482995,-2.5,0.64
-78.99533755,53.66816765,-2.5,0.637
-78.99533755,53.75150535,-2.6,0.634
-78.99533755,53.83484305,-2.7,0.632
-78.99533755,53.91818075,-2.8,0.629
-78.99533755,54.00151845,-2.9,0.628
-78.99533755,54.08485615,-2.9,0.626
-78.99533755,54.16819385,-3.1,0.627
-78.99533755,54.25153155,-3.2,0.626
-78.99533755,54.33486925,-3.2,0.622
-78.99533755,54.41820695,-3.3,0.621
-78.99533755,54.50154465,-3.4,0.618
-78.99533755,54.58488235,-3.5,0.617
-78.99533755,54.66822005,-3.6,0.617
-78.99533755,54.75155775,-3.8,0.617
-78.99533755,54.83489545,-3.6,0.608
-78.99533755,55.91828555,-4.6,0.566
-78.99533755,56.00162325,-4.6,0.561
-78.99533755,56.08496095,-4.6,0.555
-78.99533755,56.16829865,-4.7,0.551
-78.99533755,56.25163635,-4.8,0.547
-78.99533755,56.33497405,-4.9,0.546
-78.99533755,56.41831175,-4.9,0.54
-78.99533755,58.75176735,-6.6,0.437
-78.99533755,58.83510505,-6.7,0.433
-78.91199985,45.00104685,4.9,0.987
-78.91199985,45.08438455,4.7,0.999
-78.91199985,45.16772225,4.6,1.005
-78.91199985,45.25105995,4.4,1.009
-78.91199985,45.33439765,4.1,1.015
-78.91199985,45.41773535,3.8,1.02
-78.91199985,45.50107305,3.7,1.016
-78.91199985,45.58441075,3.6,1.01
-78.91199985,45.66774845,3.6,0.998
-78.91199985,45.75108615,3.6,0.99
-78.91199985,45.83442385,3.6,0.979
-78.91199985,45.91776155,3.6,0.969
-78.91199985,46.00109925,3.8,0.953
-78.91199985,46.08443695,3.8,0.944
-78.91199985,46.16777465,4.1,0.923
-78.91199985,46.25111235,4.3,0.909
-78.91199985,46.33445005,3.9,0.921
-78.91199985,46.41778775,3.9,0.914
-78.91199985,46.50112545,3.6,0.922
-78.91199985,46.58446315,3.6,0.917
-78.91199985,46.66780085,3.4,0.92
-78.91199985,46.75113855,3.4,0.915
-78.91199985,46.83447625,3.4,0.908
-78.91199985,46.91781395,3.2,0.907
-78.91199985,47.00115165,3,0.909
-78.91199985,47.08448935,2.9,0.904
-78.91199985,47.16782705,2.8,0.9
-78.91199985,47.25116475,2.6,0.902
-78.91199985,47.33450245,2.5,0.896
-78.91199985,47.41784015,2.4,0.893
-78.91199985,47.50117785,2.4,0.886
-78.91199985,47.58451555,2.3,0.879
-78.91199985,47.66785325,2.2,0.875
-78.91199985,47.75119095,2.1,0.87
-78.91199985,47.83452865,2,0.87
-78.91199985,47.91786635,1.8,0.87
-78.91199985,48.00120405,1.8,0.865
-78.91199985,48.08454175,1.7,0.863
-78.91199985,48.16787945,1.6,0.862
-78.91199985,48.25121715,1.5,0.862
-78.91199985,48.33455485,1.4,0.863
-78.91199985,48.41789255,1.2,0.867
-78.91199985,48.50123025,1,0.87
-78.91199985,48.58456795,1,0.867
-78.91199985,48.66790565,0.9,0.867
-78.91199985,48.75124335,0.8,0.862
-78.91199985,48.83458105,0.6,0.865
-78.91199985,48.91791875,0.4,0.868
-78.91199985,49.00125645,0.5,0.86
-78.91199985,49.08459415,0.4,0.857
-78.91199985,49.16793185,0.3,0.857
-78.91199985,49.25126955,0.3,0.85
-78.91199985,49.33460725,0.3,0.841
-78.91199985,49.41794495,0.2,0.839
-78.91199985,49.50128265,0.1,0.836
-78.91199985,49.58462035,0.1,0.832
-78.91199985,49.66795805,0,0.828
-78.91199985,49.75129575,0,0.825
-78.91199985,49.83463345,0,0.82
-78.91199985,49.91797115,0,0.815
-78.91199985,50.00130885,-0.1,0.811
-78.91199985,50.08464655,-0.2,0.81
-78.91199985,50.16798425,-0.3,0.809
-78.91199985,50.25132195,-0.3,0.801
-78.91199985,50.33465965,-0.2,0.794
-78.91199985,50.41799735,-0.2,0.786
-78.91199985,50.50133505,-0.2,0.78
-78.91199985,50.58467275,-0.2,0.775
-78.91199985,50.66801045,-0.2,0.77
-78.91199985,50.75134815,-0.2,0.764
-78.91199985,50.83468585,-0.3,0.759
-78.91199985,50.91802355,-0.3,0.754
-78.91199985,51.00136125,-0.4,0.753
-78.91199985,51.08469895,-0.3,0.743
-78.91199985,51.16803665,-0.3,0.735
-78.91199985,51.25137435,-0.3,0.731
-78.91199985,51.33471205,-0.4,0.727
-78.91199985,51.41804975,-0.4,0.725
-78.91199985,51.58472515,-0.6,0.719
-78.91199985,51.66806285,-0.8,0.719
-78.91199985,51.75140055,-0.8,0.713
-78.91199985,51.83473825,-0.8,0.708
-78.91199985,51.91807595,-0.9,0.705
-78.91199985,52.58477755,-1.5,0.678
-78.91199985,52.66811525,-1.6,0.675
-78.91199985,52.75145295,-1.7,0.672
-78.91199985,52.83479065,-1.8,0.669
-78.91199985,52.91812835,-1.9,0.665
-78.91199985,53.00146605,-1.9,0.662
-78.91199985,53.08480375,-2,0.66
-78.91199985,53.16814145,-2.1,0.657
-78.91199985,53.25147915,-2.2,0.654
-78.91199985,53.33481685,-2.2,0.649
-78.91199985,53.41815455,-2.3,0.648
-78.91199985,53.50149225,-2.4,0.644
-78.91199985,53.58482995,-2.5,0.643
-78.91199985,53.66816765,-2.6,0.641
-78.91199985,53.75150535,-2.6,0.636
-78.91199985,53.83484305,-2.7,0.635
-78.91199985,53.91818075,-2.8,0.633
-78.91199985,54.00151845,-2.9,0.631
-78.91199985,54.08485615,-3,0.629
-78.91199985,54.16819385,-3.2,0.631
-78.91199985,54.25153155,-3.2,0.628
-78.91199985,54.33486925,-3.3,0.628
-78.91199985,54.41820695,-3.4,0.627
-78.91199985,54.50154465,-3.5,0.624
-78.91199985,54.58488235,-3.5,0.619
-78.91199985,54.66822005,-3.6,0.617
-78.91199985,54.75155775,-3.8,0.621
-78.91199985,54.83489545,-3.7,0.612
-78.91199985,56.00162325,-4.6,0.561
-78.91199985,56.08496095,-4.8,0.562
-78.91199985,56.16829865,-4.7,0.554
-78.91199985,56.25163635,-4.7,0.547
-78.91199985,56.33497405,-4.8,0.542
-78.91199985,56.66832485,-5,0.525
-78.91199985,56.75166255,-5.1,0.521
-78.91199985,57.33502645,-5.5,0.492
-78.91199985,58.66842965,-6.5,0.438
-78.91199985,58.75176735,-6.6,0.435
-78.91199985,58.83510505,-6.6,0.433
-78.82866215,45.00104685,4.8,0.981
-78.82866215,45.08438455,4.7,0.993
-78.82866215,45.16772225,4.4,1.002
-78.82866215,45.25105995,4.5,0.996
-78.82866215,45.33439765,4,1.008
-78.82866215,45.41773535,3.9,1.007
-78.82866215,45.50107305,3.6,1.009
-78.82866215,45.58441075,3.6,0.998
-78.82866215,45.66774845,3.7,0.985
-78.82866215,45.75108615,3.5,0.983
-78.82866215,45.83442385,3.6,0.969
-78.82866215,45.91776155,3.6,0.963
-78.82866215,46.00109925,3.7,0.948
-78.82866215,46.08443695,3.7,0.945
-78.82866215,46.16777465,4,0.925
-78.82866215,46.25111235,4.2,0.906
-78.82866215,46.33445005,4.1,0.906
-78.82866215,46.41778775,3.9,0.911
-78.82866215,46.50112545,3.8,0.911
-78.82866215,46.58446315,3.6,0.917
-78.82866215,46.66780085,3.3,0.923
-78.82866215,46.75113855,3.3,0.917
-78.82866215,46.83447625,3.3,0.91
-78.82866215,46.91781395,3.1,0.91
-78.82866215,47.00115165,3,0.908
-78.82866215,47.08448935,2.8,0.909
-78.82866215,47.16782705,2.7,0.904
-78.82866215,47.25116475,2.5,0.906
-78.82866215,47.33450245,2.4,0.905
